case,face_id,prompt,run,kind,warp_type,warp_components,mode,stage,input_ssim,input_psnr,output_ssim_vs_clean,output_psnr_vs_clean,output_l2_vs_clean,arcface_clean_vs_stage_edit,arcface_original_vs_stage_input,stage_path,edit_path
image4_red_scarf,image_4,Add a red scarf,single_fft,single,fft,fft,geometry_only_original,learned_geometry_on_original,0.9992265701293945,50.51305040581329,0.990489661693573,44.17907563814402,0.00618082173618068,0.9968433380126953,0.9994074106216431,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_fft/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_fft/geometry_only_original/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,single_fft,single,fft,fft,geometry_only_reconstruction,learned_geometry_on_reconstruction,0.8393507599830627,30.895143897668063,0.9485049843788147,34.61263494861815,0.01859380416626814,0.9831385016441345,0.9378929138183594,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_fft/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_fft/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,image_4,Add a red scarf,single_geodesic,single,geodesic,geodesic,geometry_only_original,learned_geometry_on_original,0.9991124272346497,56.88040569473274,0.9876954555511475,43.90797254831111,0.006376779098056638,0.995842456817627,0.9993116855621338,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_geodesic/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_geodesic/geometry_only_original/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,single_geodesic,single,geodesic,geodesic,geometry_only_reconstruction,learned_geometry_on_reconstruction,0.8401920795440674,30.935101287244898,0.94919353723526,34.699729027532186,0.018408294286679252,0.9845208525657654,0.9418556094169617,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_geodesic/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_geodesic/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,image_4,Add a red scarf,single_homography,single,homography,homography,geometry_only_original,learned_geometry_on_original,0.8843314051628113,28.301025337658277,0.8450260162353516,27.182386463709275,0.043740191168996904,0.9343141317367554,0.8960745334625244,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_homography/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_homography/geometry_only_original/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,single_homography,single,homography,homography,geometry_only_reconstruction,learned_geometry_on_reconstruction,0.8432489037513733,30.416740430975793,0.9275786876678467,32.31438570643459,0.024225944317637898,0.970935583114624,0.9201173782348633,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_homography/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_homography/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,image_4,Add a red scarf,single_laplacian,single,laplacian,laplacian,geometry_only_original,learned_geometry_on_original,0.9935202598571777,42.21424776254707,0.9667261242866516,36.68556197430243,0.014646096837275458,0.9839925765991211,0.9835797548294067,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_laplacian/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_laplacian/geometry_only_original/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,single_laplacian,single,laplacian,laplacian,geometry_only_reconstruction,learned_geometry_on_reconstruction,0.8454652428627014,31.02968007948537,0.9466956257820129,34.421433198745255,0.019007646219854634,0.9812946319580078,0.9291113615036011,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_laplacian/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_laplacian/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,image_4,Add a red scarf,single_mobius,single,mobius,mobius,geometry_only_original,learned_geometry_on_original,0.8151556849479675,26.15988538617281,0.7812058329582214,25.13065902635104,0.05539455127184426,0.9168788194656372,0.88661789894104,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_mobius/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_mobius/geometry_only_original/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,single_mobius,single,mobius,mobius,geometry_only_reconstruction,learned_geometry_on_reconstruction,0.8478177189826965,30.562066162600303,0.9329433441162109,32.54458441557698,0.02359232700671916,0.9619626998901367,0.9220389723777771,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_mobius/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_mobius/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image4_red_scarf,image_4,Add a red scarf,single_rolling,single,rolling,rolling,geometry_only_original,learned_geometry_on_original,0.9874226450920105,37.47039310195131,0.9593954086303711,34.86758467018756,0.018055967588657264,0.990584135055542,0.9884027242660522,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/geometry_only_original/learned_geometry_on_original.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/geometry_only_original/learned_geometry_on_original_edit.png
image4_red_scarf,image_4,Add a red scarf,single_rolling,single,rolling,rolling,geometry_only_reconstruction,learned_geometry_on_reconstruction,0.8399887084960938,30.80253904516555,0.9440171718597412,34.135140537640886,0.019644590180309212,0.9841130375862122,0.9356423616409302,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/geometry_only_reconstruction/learned_geometry_on_reconstruction.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image4_red_scarf/single_rolling/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
