case,face_id,prompt,run,warp_type,warp_components,mode,comparison,edit_ssim,edit_psnr,edit_l2,arcface_edit_cosine_similarity,left_edit_path,right_edit_path
image2_black_jacket,image_2,Add a black jacket,single_bezier,bezier,bezier,geometry_only_original,reconstruction_effect,0.8892146944999695,18.648265747324512,0.11683869904800422,0.8325568437576294,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_original/vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bezier,bezier,bezier,geometry_only_original,delta_increment_after_reconstruction,1.0,,0.0,1.0,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_original/learned_delta_only_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bezier,bezier,bezier,geometry_only_original,geometry_on_original_effect,0.9514756202697754,32.682909282776436,0.023219589409072365,0.9906087517738342,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_original/learned_geometry_on_original_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bezier,bezier,bezier,geometry_only_original,geometry_on_reconstruction_effect,0.9876896739006042,37.61686153463801,0.013157001471669812,0.9962203502655029,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_original/learned_geometry_on_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bezier,bezier,bezier,geometry_only_original,geometry_increment_after_delta,0.9876896739006042,37.61686153463801,0.013157001471669812,0.9962203502655029,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_original/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_original/learned_combined_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bezier,bezier,bezier,geometry_only_original,order_effect,0.9044783115386963,18.67206720418532,0.1165189707721877,0.8162064552307129,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_original/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_original/geometry_then_vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bezier,bezier,bezier,geometry_only_reconstruction,reconstruction_effect,0.8892146944999695,18.648265747324512,0.11683869904800422,0.8325568437576294,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_reconstruction/vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bezier,bezier,bezier,geometry_only_reconstruction,delta_increment_after_reconstruction,1.0,,0.0,1.0,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_reconstruction/learned_delta_only_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bezier,bezier,bezier,geometry_only_reconstruction,geometry_on_original_effect,0.9480714797973633,32.82405715056943,0.02284531456965124,0.9872034788131714,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_reconstruction/learned_geometry_on_original_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bezier,bezier,bezier,geometry_only_reconstruction,geometry_on_reconstruction_effect,0.9702617526054382,28.128953148010467,0.0392240417589267,0.9022597074508667,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bezier,bezier,bezier,geometry_only_reconstruction,geometry_increment_after_delta,0.9702617526054382,28.128953148010467,0.0392240417589267,0.9022597074508667,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_reconstruction/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_reconstruction/learned_combined_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bezier,bezier,bezier,geometry_only_reconstruction,order_effect,0.908658504486084,19.82372575485754,0.10205016523841487,0.8644255995750427,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_reconstruction/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bezier/geometry_only_reconstruction/geometry_then_vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bspline,bspline,bspline,geometry_only_original,reconstruction_effect,0.8892146944999695,18.648265747324512,0.11683869904800422,0.8325568437576294,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bspline,bspline,bspline,geometry_only_original,delta_increment_after_reconstruction,1.0,,0.0,1.0,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/learned_delta_only_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bspline,bspline,bspline,geometry_only_original,geometry_on_original_effect,0.9554848074913025,33.78717341764624,0.020447552367367974,0.9916953444480896,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/learned_geometry_on_original_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bspline,bspline,bspline,geometry_only_original,geometry_on_reconstruction_effect,0.9305369853973389,19.14518230408192,0.11034200846405905,0.8403955698013306,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/learned_geometry_on_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bspline,bspline,bspline,geometry_only_original,geometry_increment_after_delta,0.9305369853973389,19.14518230408192,0.11034200846405905,0.8403955698013306,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/learned_combined_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bspline,bspline,bspline,geometry_only_original,order_effect,0.9668257832527161,36.16864608226609,0.015544175675656304,0.9915724992752075,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_original/geometry_then_vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bspline,bspline,bspline,geometry_only_reconstruction,reconstruction_effect,0.8892146944999695,18.648265747324512,0.11683869904800422,0.8325568437576294,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_reconstruction/vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bspline,bspline,bspline,geometry_only_reconstruction,delta_increment_after_reconstruction,1.0,,0.0,1.0,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_reconstruction/learned_delta_only_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bspline,bspline,bspline,geometry_only_reconstruction,geometry_on_original_effect,0.9581461548805237,34.50798347564985,0.018819185634986947,0.9902429580688477,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_reconstruction/learned_geometry_on_original_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bspline,bspline,bspline,geometry_only_reconstruction,geometry_on_reconstruction_effect,0.9657270908355713,24.32506179958984,0.060778070703161824,0.851778507232666,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bspline,bspline,bspline,geometry_only_reconstruction,geometry_increment_after_delta,0.9657270908355713,24.32506179958984,0.060778070703161824,0.851778507232666,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_reconstruction/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_reconstruction/learned_combined_edit.png
image2_black_jacket,image_2,Add a black jacket,single_bspline,bspline,bspline,geometry_only_reconstruction,order_effect,0.8780910968780518,17.332783552951334,0.13594424351594772,0.763134241104126,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_reconstruction/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_bspline/geometry_only_reconstruction/geometry_then_vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_delaunay,delaunay,delaunay,geometry_only_original,reconstruction_effect,0.8892146944999695,18.648265747324512,0.11683869904800422,0.8325568437576294,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_original/vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_delaunay,delaunay,delaunay,geometry_only_original,delta_increment_after_reconstruction,1.0,,0.0,1.0,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_original/learned_delta_only_edit.png
image2_black_jacket,image_2,Add a black jacket,single_delaunay,delaunay,delaunay,geometry_only_original,geometry_on_original_effect,0.9100024104118347,30.224369004682895,0.030816374959034023,0.9632427096366882,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_original/learned_geometry_on_original_edit.png
image2_black_jacket,image_2,Add a black jacket,single_delaunay,delaunay,delaunay,geometry_only_original,geometry_on_reconstruction_effect,0.9008890986442566,18.768859462294614,0.11522773545744328,0.8225607872009277,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_original/learned_geometry_on_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_delaunay,delaunay,delaunay,geometry_only_original,geometry_increment_after_delta,0.9008890986442566,18.768859462294614,0.11522773545744328,0.8225607872009277,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_original/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_original/learned_combined_edit.png
image2_black_jacket,image_2,Add a black jacket,single_delaunay,delaunay,delaunay,geometry_only_original,order_effect,0.9306392669677734,32.371955060485675,0.02406590771425768,0.9805856347084045,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_original/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_original/geometry_then_vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_delaunay,delaunay,delaunay,geometry_only_reconstruction,reconstruction_effect,0.8892146944999695,18.648265747324512,0.11683869904800422,0.8325568437576294,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_reconstruction/vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_delaunay,delaunay,delaunay,geometry_only_reconstruction,delta_increment_after_reconstruction,1.0,,0.0,1.0,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_reconstruction/learned_delta_only_edit.png
image2_black_jacket,image_2,Add a black jacket,single_delaunay,delaunay,delaunay,geometry_only_reconstruction,geometry_on_original_effect,0.9315104484558105,31.720637842246,0.025939888673616553,0.9849613904953003,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_reconstruction/learned_geometry_on_original_edit.png
image2_black_jacket,image_2,Add a black jacket,single_delaunay,delaunay,delaunay,geometry_only_reconstruction,geometry_on_reconstruction_effect,0.9184460043907166,19.721254487371667,0.1032612256665522,0.8443931937217712,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_delaunay,delaunay,delaunay,geometry_only_reconstruction,geometry_increment_after_delta,0.9184460043907166,19.721254487371667,0.1032612256665522,0.8443931937217712,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_reconstruction/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_reconstruction/learned_combined_edit.png
image2_black_jacket,image_2,Add a black jacket,single_delaunay,delaunay,delaunay,geometry_only_reconstruction,order_effect,0.9297278523445129,29.33020421827974,0.03415779195829576,0.9728226065635681,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_reconstruction/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_delaunay/geometry_only_reconstruction/geometry_then_vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_diffgeom,diffgeom,diffgeom,geometry_only_original,reconstruction_effect,0.8892146944999695,18.648265747324512,0.11683869904800422,0.8325568437576294,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_original/vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_diffgeom,diffgeom,diffgeom,geometry_only_original,delta_increment_after_reconstruction,1.0,,0.0,1.0,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_original/learned_delta_only_edit.png
image2_black_jacket,image_2,Add a black jacket,single_diffgeom,diffgeom,diffgeom,geometry_only_original,geometry_on_original_effect,0.7490212321281433,23.63023336304948,0.06583977405903131,0.8813591003417969,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_original/learned_geometry_on_original_edit.png
image2_black_jacket,image_2,Add a black jacket,single_diffgeom,diffgeom,diffgeom,geometry_only_original,geometry_on_reconstruction_effect,0.7328004837036133,17.976363063377498,0.12623559948733037,0.8359382152557373,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_original/learned_geometry_on_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_diffgeom,diffgeom,diffgeom,geometry_only_original,geometry_increment_after_delta,0.7328004837036133,17.976363063377498,0.12623559948733037,0.8359382152557373,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_original/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_original/learned_combined_edit.png
image2_black_jacket,image_2,Add a black jacket,single_diffgeom,diffgeom,diffgeom,geometry_only_original,order_effect,0.870530903339386,29.521146457025903,0.03341509322854851,0.9602294564247131,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_original/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_original/geometry_then_vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_diffgeom,diffgeom,diffgeom,geometry_only_reconstruction,reconstruction_effect,0.8892146944999695,18.648265747324512,0.11683869904800422,0.8325568437576294,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_reconstruction/vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_diffgeom,diffgeom,diffgeom,geometry_only_reconstruction,delta_increment_after_reconstruction,1.0,,0.0,1.0,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_reconstruction/learned_delta_only_edit.png
image2_black_jacket,image_2,Add a black jacket,single_diffgeom,diffgeom,diffgeom,geometry_only_reconstruction,geometry_on_original_effect,0.43739593029022217,10.687779773488304,0.2921534447024749,0.2847767174243927,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_reconstruction/learned_geometry_on_original_edit.png
image2_black_jacket,image_2,Add a black jacket,single_diffgeom,diffgeom,diffgeom,geometry_only_reconstruction,geometry_on_reconstruction_effect,0.4275873005390167,10.023566927514377,0.31537092624063806,0.40124833583831787,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_diffgeom,diffgeom,diffgeom,geometry_only_reconstruction,geometry_increment_after_delta,0.4275873005390167,10.023566927514377,0.31537092624063806,0.40124833583831787,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_reconstruction/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_reconstruction/learned_combined_edit.png
image2_black_jacket,image_2,Add a black jacket,single_diffgeom,diffgeom,diffgeom,geometry_only_reconstruction,order_effect,0.8858373165130615,30.258151745491197,0.030696751094310963,0.7061732411384583,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_reconstruction/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_diffgeom/geometry_only_reconstruction/geometry_then_vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_fft,fft,fft,geometry_only_original,reconstruction_effect,0.8892146944999695,18.648265747324512,0.11683869904800422,0.8325568437576294,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_original/vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_fft,fft,fft,geometry_only_original,delta_increment_after_reconstruction,1.0,,0.0,1.0,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_original/learned_delta_only_edit.png
image2_black_jacket,image_2,Add a black jacket,single_fft,fft,fft,geometry_only_original,geometry_on_original_effect,0.9924984574317932,44.09627939279289,0.006240020699883561,0.9937759637832642,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_original/learned_geometry_on_original_edit.png
image2_black_jacket,image_2,Add a black jacket,single_fft,fft,fft,geometry_only_original,geometry_on_reconstruction_effect,0.9968603253364563,43.72686771529856,0.006511133714517729,0.9989133477210999,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_original/learned_geometry_on_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_fft,fft,fft,geometry_only_original,geometry_increment_after_delta,0.9968603253364563,43.72686771529856,0.006511133714517729,0.9989133477210999,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_original/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_original/learned_combined_edit.png
image2_black_jacket,image_2,Add a black jacket,single_fft,fft,fft,geometry_only_original,order_effect,0.9672069549560547,25.893713766875067,0.05073577651313494,0.8812583684921265,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_original/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_original/geometry_then_vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_fft,fft,fft,geometry_only_reconstruction,reconstruction_effect,0.8892146944999695,18.648265747324512,0.11683869904800422,0.8325568437576294,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_reconstruction/vae_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_fft,fft,fft,geometry_only_reconstruction,delta_increment_after_reconstruction,1.0,,0.0,1.0,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_reconstruction/learned_delta_only_edit.png
image2_black_jacket,image_2,Add a black jacket,single_fft,fft,fft,geometry_only_reconstruction,geometry_on_original_effect,0.9909401535987854,42.470760149749594,0.00752422878647169,0.9926919341087341,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_reconstruction/learned_geometry_on_original_edit.png
image2_black_jacket,image_2,Add a black jacket,single_fft,fft,fft,geometry_only_reconstruction,geometry_on_reconstruction_effect,0.9975690841674805,48.27975284095116,0.0038548932669988816,0.999245285987854,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png
image2_black_jacket,image_2,Add a black jacket,single_fft,fft,fft,geometry_only_reconstruction,geometry_increment_after_delta,0.9975690841674805,48.27975284095116,0.0038548932669988816,0.999245285987854,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_reconstruction/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_reconstruction/learned_combined_edit.png
image2_black_jacket,image_2,Add a black jacket,single_fft,fft,fft,geometry_only_reconstruction,order_effect,0.9324572086334229,19.087513862683643,0.1110770422474495,0.8512858748435974,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_reconstruction/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/geometry_family_attribution/image2_black_jacket/single_fft/geometry_only_reconstruction/geometry_then_vae_reconstruction_edit.png
