mode,comparison,left_stage,right_stage,left_edit_path,right_edit_path,edit_ssim,edit_psnr,edit_mse,edit_l2,arcface_edit_cosine_similarity
geometry_only_original,reconstruction_effect,clean_edit,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_original/vae_reconstruction_edit.png,0.6703133583068848,13.221323524694785,0.047628581523895264,0.21823973406301445,0.6955738067626953
geometry_only_original,delta_increment_after_reconstruction,vae_reconstruction,learned_delta_only,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_original/learned_delta_only_edit.png,1.0,inf,0.0,0.0,1.0
geometry_only_original,geometry_on_original_effect,clean_edit,learned_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_original/learned_geometry_on_original_edit.png,0.6837267875671387,13.624316501087261,0.0434078574180603,0.20834552411333512,0.7044331431388855
geometry_only_original,geometry_on_reconstruction_effect,vae_reconstruction,learned_geometry_on_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_original/learned_geometry_on_reconstruction_edit.png,0.9936416745185852,34.54220942348488,0.00035138163366355,0.018745176277206625,0.976276159286499
geometry_only_original,geometry_increment_after_delta,learned_delta_only,learned_combined,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_original/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_original/learned_combined_edit.png,0.9936416745185852,34.54220942348488,0.00035138163366355,0.018745176277206625,0.976276159286499
geometry_only_original,order_effect,learned_combined,geometry_then_vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_original/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_original/geometry_then_vae_reconstruction_edit.png,0.9956951141357422,42.257054654679564,5.9469533880474046e-05,0.00771164923219891,0.9983347058296204
geometry_only_reconstruction,reconstruction_effect,clean_edit,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_reconstruction/vae_reconstruction_edit.png,0.6703133583068848,13.221323524694785,0.047628581523895264,0.21823973406301445,0.6955738067626953
geometry_only_reconstruction,delta_increment_after_reconstruction,vae_reconstruction,learned_delta_only,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_reconstruction/learned_delta_only_edit.png,1.0,inf,0.0,0.0,1.0
geometry_only_reconstruction,geometry_on_original_effect,clean_edit,learned_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_reconstruction/learned_geometry_on_original_edit.png,0.6855972409248352,13.593372816272112,0.04371824488043785,0.20908908359940231,0.6901369094848633
geometry_only_reconstruction,geometry_on_reconstruction_effect,vae_reconstruction,learned_geometry_on_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png,0.985455334186554,30.219514176466156,0.0009507111390121281,0.030833604054864037,0.9775239825248718
geometry_only_reconstruction,geometry_increment_after_delta,learned_delta_only,learned_combined,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_reconstruction/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_reconstruction/learned_combined_edit.png,0.985455334186554,30.219514176466156,0.0009507111390121281,0.030833604054864037,0.9775239825248718
geometry_only_reconstruction,order_effect,learned_combined,geometry_then_vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_reconstruction/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/pilot3_image1_blue_mask_bspline_10/geometry_only_reconstruction/geometry_then_vae_reconstruction_edit.png,0.9939160346984863,39.952685105484974,0.00010109542199643329,0.010054621922102953,0.99825119972229
